source_system,org_id_source,org_name,org_type,address_line1,city,state,postal_code,country,updated_at,entity_key
CRM_A,CRM_A_O_ORG_0349_610,Murty Group Pharmacy,Pharmacy,"H.No. 644, Roy Marg",Nangloi Jat,TS,133440,IN,2026-01-15T12:09:48,ORG_0349
CRM_B,CRM_B_O_ORG_0349_486,Murty Group Pharmacy,Pharmacy,"H.No. 644, Roy Marg",Nangloi Jat,TS,133440,IN,2025-10-27T09:37:29,ORG_0349
CRM_A,CRM_A_O_ORG_0350_757,Gupta and Sons Hospital,Hospital,"H.No. 029, Nigam Zila",Jamshedpur,AL,13788,US,2026-01-03T12:41:52,ORG_0350
CRM_A,CRM_A_O_ORG_0351_806,Pillai PLC Hospital,Hospital,"H.No. 014, Bath Marg",Jhansi,DL,162841,IN,2025-10-24T06:22:46,ORG_0351
CRM_A,CRM_A_O_ORG_0352_465,"Prabhakar, Krish and Nazareth Lab",Lab,"28/90
Madan Zila",Siwan,MA,20196,US,2025-12-17T02:12:04,ORG_0352
CRM_B,CRM_B_O_ORG_0352_832,"Prabhakar, Krish and Nazareth Lab",Lab,"28/90
Madan Zila",Siwan,MA,20196,US,2026-01-22T04:45:12,ORG_0352
CRM_A,CRM_A_O_ORG_0353_918,Dey Ltd Diagnostic Center,Diagnostic Center,"H.No. 63, Rastogi Zila",Eluru,WA,51203,US,2026-01-16T08:37:35,ORG_0353
CRM_A,CRM_A_O_ORG_0354_844,Bawa-Dhar Lab,Lab,"H.No. 689
Sheth Street",Bhind,KA,626786,IN,2025-10-29T05:52:10,ORG_0354
CRM_B,CRM_B_O_ORG_0354_957,Bawa-Dhar Lab,Lab,"H.No. 689
Sheth Street",Bhind,KA,626786,IN,2025-11-16T20:42:25,ORG_0354
CRM_A,CRM_A_O_ORG_0355_815,"Sharaf, Chakraborty and Bose Lab",Lab,"34/77, Pall Nagar",Ahmedabad,NY,20027,US,2025-12-31T17:33:09,ORG_0355
CRM_A,CRM_A_O_ORG_0356_422,"Kumer, Som and Kaul Pharmacy",Pharmacy,"80/282, Kale Zila",Vijayawada,MA,76941,US,2025-12-13T21:11:27,ORG_0356
CRM_B,CRM_B_O_ORG_0356_890,"Kumer, Som and Kaul Pharmacy",Pharmacy,"80/282, Kale Zila",Vijayawada,MA,76941,US,2025-10-25T11:02:00,ORG_0356
CRM_A,CRM_A_O_ORG_0357_186,"Misra, Vaidya and Gera Hospital",Hospital,"14/304
More Road",Tezpur,NJ,70497,US,2025-12-02T21:37:00,ORG_0357
CRM_B,CRM_B_O_ORG_0357_452,"Misra, Vaidya and Gera Hospital",Hospital,"14/304
More Road",Tezpur,NJ,70497,US,2025-11-23T23:03:08,ORG_0357
CRM_A,CRM_A_O_ORG_0358_850,Walia-Minhas Pharmacy,Pharmacy,"H.No. 96, Mital Ganj",Jaipur,NJ,29301,US,2026-01-31T12:56:07,ORG_0358
CRM_B,CRM_B_O_ORG_0358_764,Walia-Minhas Pharmacy,Pharmacy,"H.No. 96, Mital Ganj",Jaipur,NJ,29301,US,2025-11-04T22:41:05,ORG_0358
CRM_A,CRM_A_O_ORG_0358_506,Walia-Minhas Pharmacy,Pharmacy,"H.No. 96, Mital Ganj",Jaipur,NJ,29301,US,2026-01-22T22:42:28,ORG_0358
CRM_A,CRM_A_O_ORG_0359_465,Seth Group Clinic,Clinic,"450, Kuruvilla Nagar",Tadipatri,AL,54969,US,2025-11-07T15:42:42,ORG_0359
CRM_B,CRM_B_O_ORG_0359_959,Seth Group Clnc,Clinic,"450, Kuruvilla Nagar",Tadipatri,AL,54969,US,2025-12-13T10:24:54,ORG_0359
CRM_A,CRM_A_O_ORG_0360_670,Chakraborty-Chadha Diagnostic Center,Diagnostic Center,"03/076, Bobal Marg",Kolkata,DL,773084,IN,2025-12-09T18:10:56,ORG_0360
CRM_B,CRM_B_O_ORG_0360_236,Chakraborty-Chadha Diagnostic Center,Diagnostic Center,"03/076, Bobal Marg",Kolkata,DL,773084,IN,2025-11-21T05:47:44,ORG_0360
CRM_B,CRM_B_O_ORG_0360_408,Chakraborty-Chadha Diagnostic Ctr,Diagnostic Center,03/076 Bobal Marg,Kolkata,DL,773084,IN,2025-12-12T05:05:00,ORG_0360
CRM_A,CRM_A_O_ORG_0361_998,Cherian-Rama Clinic,Clinic,"46/48
Balasubramanian Street",Cuttack,IL,10473,US,2025-11-24T02:39:43,ORG_0361
CRM_B,CRM_B_O_ORG_0361_692,Cherian-Rama Clinic,Clinic,"46/48
Balasubramanian Street",Cuttack,IL,10473,US,2026-01-29T19:07:41,ORG_0361
CRM_A,CRM_A_O_ORG_0361_455,Cherian-Rama Clinic,Clinic,"46/48
Balasubramanian Street",Cuttack,IL,10473,US,2025-12-25T14:56:25,ORG_0361
CRM_A,CRM_A_O_ORG_0362_553,"More, Virk and Bobal Pharmacy",Pharmacy,"69/69, Kara Street",Rohtak,VA,47456,US,2025-10-21T10:48:13,ORG_0362
CRM_B,CRM_B_O_ORG_0362_491,"More, Virk and Bobal Pharmacy",Pharmacy,"69/69, Kara Street",Rohtak,VA,47456,US,2025-10-19T10:00:53,ORG_0362
CRM_A,CRM_A_O_ORG_0363_928,Bhalla-Narain Pharmacy,Pharmacy,"24
Shenoy Chowk",Gwalior,TN,813460,IN,2025-12-15T20:36:07,ORG_0363
CRM_B,CRM_B_O_ORG_0363_507,Bhalla-Narain Pharmacy,Pharmacy,"24
Shenoy Chowk",Gwalior,TN,813460,IN,2025-10-30T03:36:44,ORG_0363
CRM_A,CRM_A_O_ORG_0364_649,Rout and Sons Clinic,Clinic,"091
Amble Marg",Bhimavaram,TX,17182-6809,US,2026-01-14T03:02:37,ORG_0364
CRM_B,CRM_B_O_ORG_0364_801,Rout and Sons Clinic,Clinic,"091
Amble Marg",Bhimavaram,TX,17182-6809,US,2025-11-02T00:36:06,ORG_0364
CRM_A,CRM_A_O_ORG_0365_740,"Menon, Choudhary and Sood Pharmacy",Pharmacy,"190, Sarna Zila",Pali,AZ,73511-6038,US,2025-10-29T06:57:25,ORG_0365
CRM_B,CRM_B_O_ORG_0365_632,"Menon, Choudhary and Sood Pharmacy",Pharmacy,190 Sarna Zila,Pali,AZ,73511-6038,US,2025-10-17T12:02:54,ORG_0365
CRM_A,CRM_A_O_ORG_0366_583,Vyas-Prashad Diagnostic Center,Diagnostic Center,"21, Patil Circle",Sri Ganganagar,GA,43204,US,2025-11-02T10:08:50,ORG_0366
CRM_B,CRM_B_O_ORG_0366_785,Vyas-Prashad Diagnostic Center,Diagnostic Center,"21, Patil Circle",Sri Ganganagar,GA,43204,US,2025-12-06T06:59:37,ORG_0366
CRM_A,CRM_A_O_ORG_0367_153,"Krishna, Behl and Mody Lab",Lab,"H.No. 571
Saha Street",Munger,PA,49642,US,2025-12-16T11:43:20,ORG_0367
CRM_B,CRM_B_O_ORG_0367_323,"Krishna, Behl and Mody Lab",Lab,"H.No. 571
Saha Street",Munger,PA,49642,US,2026-01-22T17:13:55,ORG_0367
CRM_A,CRM_A_O_ORG_0368_809,Rajagopalan-Mall Diagnostic Center,Diagnostic Center,"65/666, Chandran Chowk",Berhampore,KA,375204,IN,2025-10-28T09:06:11,ORG_0368
CRM_B,CRM_B_O_ORG_0368_837,Rajagopalan-Mall Diagnostic Center,Diagnostic Center,"65/666, Chandran Chowk",Berhampore,KA,375204,IN,2025-11-08T18:17:17,ORG_0368
CRM_A,CRM_A_O_ORG_0369_571,Chacko Inc Clinic,Clinic,"H.No. 701, Badami Circle",Hajipur,AL,39613,US,2025-10-25T23:44:02,ORG_0369
CRM_B,CRM_B_O_ORG_0369_853,Chacko Inc Clinic,Clinic,H.No. 701 Badami Circle,Hajipur,AL,39613,US,2026-02-03T19:26:26,ORG_0369
CRM_A,CRM_A_O_ORG_0370_864,"Handa, Pillai and Sami Lab",Lab,"92/625
Devan Path",Jaunpur,MH,186074,IN,2025-12-29T23:57:17,ORG_0370
CRM_B,CRM_B_O_ORG_0370_235,"Handa, Pillai and Sami Lab",Lab,"92/625
Devan Path",Jaunpur,MH,186074,IN,2025-12-09T21:39:47,ORG_0370
CRM_A,CRM_A_O_ORG_0371_280,Brar-Palla Pharmacy,Pharmacy,"33/598, Wason Road",Hazaribagh,NJ,22518,US,2026-01-06T06:29:42,ORG_0371
CRM_B,CRM_B_O_ORG_0371_359,Brar-Palla Pharmacy,Pharmacy,"33/598, Wason Road",Hazaribagh,NJ,22518,US,2025-12-21T08:09:41,ORG_0371
CRM_A,CRM_A_O_ORG_0372_875,Bhatti-Thaman Hospital,Hospital,"83/043
Dhillon Road",Guntakal,FL,34628,US,2026-01-22T01:15:08,ORG_0372
CRM_B,CRM_B_O_ORG_0372_420,Bhatti-Thaman Hospital,Hospital,"83/043
Dhillon Road",Guntakal,FL,34628,US,2026-01-28T01:23:17,ORG_0372
CRM_A,CRM_A_O_ORG_0373_920,"Tandon, Zachariah and Prakash Clinic",Clinic,"101, Kanda Ganj",Bangalore,MI,64841,US,2026-01-13T06:47:32,ORG_0373
CRM_B,CRM_B_O_ORG_0373_678,"Tandon, Zachariah and Prakash Clinic",Clinic,"101, Kanda Ganj",Bangalore,MI,64841,US,2025-12-31T04:49:30,ORG_0373
CRM_A,CRM_A_O_ORG_0374_966,"Atwal, Mand and Amble Lab",Lab,"765, More Circle",Aligarh,DL,320240,IN,2025-11-27T09:35:44,ORG_0374
CRM_B,CRM_B_O_ORG_0374_854,"Atwal, Mand and Amble Lab",Lab,"765, More Circle",Aligarh,DL,320240,IN,2026-01-09T10:42:53,ORG_0374
CRM_A,CRM_A_O_ORG_0375_837,Basak-Nori Lab,Lab,"H.No. 02
Sengupta Path",Agra,DL,768672,IN,2025-11-28T15:39:14,ORG_0375
CRM_A,CRM_A_O_ORG_0376_134,"Batra, Nair and Bhalla Diagnostic Center",Diagnostic Center,"79/904, Hans Marg",Mahbubnagar,CA,91607,US,2026-02-06T23:53:19,ORG_0376
CRM_B,CRM_B_O_ORG_0376_835,"Batra, Nair and Bhalla Diagnostic Center",Diagnostic Center,"79/904, Hans Marg",Mahbubnagar,CA,91607,US,2026-02-01T14:59:18,ORG_0376
CRM_A,CRM_A_O_ORG_0377_475,Choudhury PLC Diagnostic Center,Diagnostic Center,"64/88, Rai Ganj",Alappuzha,KA,418335,IN,2025-11-09T14:17:49,ORG_0377
CRM_B,CRM_B_O_ORG_0377_382,Choudhury PLC Diagnostic Center,Diagnostic Center,64/88 Rai Ganj,Alappuzha,KA,418335,IN,2026-01-16T06:29:08,ORG_0377
CRM_A,CRM_A_O_ORG_0378_244,"Sachdeva, Buch and Sachar Diagnostic Center",Diagnostic Center,"77, Shah Zila",Ratlam,AZ,53292,US,2025-10-31T18:21:22,ORG_0378
CRM_B,CRM_B_O_ORG_0378_908,"Sachdeva, Buch and Sachar Diagnostic Center",Diagnostic Center,"77, Shah Zila",Ratlam,AZ,53292,US,2025-12-29T15:10:56,ORG_0378
CRM_A,CRM_A_O_ORG_0379_986,Roy Ltd Hospital,Hospital,"26/915
Zachariah Road",Panvel,PA,55241,US,2025-10-24T04:49:07,ORG_0379
CRM_B,CRM_B_O_ORG_0379_564,Roy Ltd Hospital,Hospital,"26/915
Zachariah Road",Panvel,PA,55241,US,2025-12-21T17:04:48,ORG_0379
CRM_A,CRM_A_O_ORG_0380_278,"Chakrabarti, Lanka and Char Clinic",Clinic,"H.No. 52, Sodhi Chowk",Mirzapur,TS,995289,IN,2025-12-28T20:04:05,ORG_0380
CRM_B,CRM_B_O_ORG_0380_994,"Chakrabarti, Lanka and Char Clinic",Clinic,"H.No. 52, Sodhi Chowk",Mirzapur,TS,995289,IN,2025-12-12T00:55:34,ORG_0380
CRM_A,CRM_A_O_ORG_0381_495,Walla Group Diagnostic Center,Diagnostic Center,"H.No. 05
Gaba Marg",Sagar,GA,15380,US,2025-11-19T07:57:36,ORG_0381
CRM_B,CRM_B_O_ORG_0381_492,Walla Group Diagnostic Center,Diagnostic Center,"H.No. 05
Gaba Marg",Sagar,GA,15380,US,2026-01-19T22:53:10,ORG_0381
CRM_A,CRM_A_O_ORG_0382_614,"Buch, Yadav and Walia Hospital",Hospital,"89
Bakshi Path",Kamarhati,FL,60486,US,2026-01-30T13:14:17,ORG_0382
CRM_B,CRM_B_O_ORG_0382_896,"Buch, Yadav and Walia Hospital",Hospital,"89
Bakshi Path",Kamarhati,FL,60486,US,2025-12-22T16:51:33,ORG_0382
CRM_A,CRM_A_O_ORG_0383_252,"Chowdhury, Iyer and Vora Clinic",Clinic,"H.No. 741
Ganguly Road",Salem,CO,30576,US,2025-11-10T08:19:14,ORG_0383
CRM_B,CRM_B_O_ORG_0383_204,"Chowdhury, Iyer and Vora Clinic",Clinic,"H.No. 741
Ganguly Road",Salem,CO,30576,US,2026-01-13T11:06:45,ORG_0383
CRM_B,CRM_B_O_ORG_0383_519,"Chowdhury, Iyer and Vora Clinic",Clinic,H.No. 741 Ganguly Road,Salem,CO,30576,US,2025-12-23T13:07:08,ORG_0383
CRM_A,CRM_A_O_ORG_0384_879,Malhotra PLC Diagnostic Center,Diagnostic Center,"828
Mukhopadhyay Zila",Jalna,WA,41740,US,2025-12-08T18:26:43,ORG_0384
CRM_B,CRM_B_O_ORG_0384_554,Malhotra PLC Diagnostic Ctr,Diagnostic Center,"828
Mukhopadhyay Zila",Jalna,WA,41740,US,2025-11-09T22:36:04,ORG_0384
CRM_A,CRM_A_O_ORG_0385_959,Goel-Muni Diagnostic Center,Diagnostic Center,"63/57
Kale Street",Ujjain,WB,871233,IN,2026-02-02T21:08:13,ORG_0385
CRM_B,CRM_B_O_ORG_0385_383,Goel-Muni Diagnostic Ctr,Diagnostic Center,"63/57
Kale Street",Ujjain,WB,871233,IN,2025-12-19T04:26:51,ORG_0385
CRM_A,CRM_A_O_ORG_0386_430,Karan-Kaul Lab,Lab,"90/34, Minhas Path",Sikar,TS,262254,IN,2025-11-28T03:46:27,ORG_0386
CRM_B,CRM_B_O_ORG_0386_101,Karan-Kaul Lab,Lab,"90/34, Minhas Path",Sikar,TS,262254,IN,2025-12-14T17:28:10,ORG_0386
CRM_A,CRM_A_O_ORG_0387_823,"Tella, Mander and Kothari Hospital",Hospital,"H.No. 095, Ram Road",Kota,FL,62635,US,2025-12-12T03:18:05,ORG_0387
CRM_B,CRM_B_O_ORG_0387_211,"Tella, Mander and Kothari Hospital",Hospital,"H.No. 095, Ram Road",Kota,FL,62635,US,2025-10-10T17:13:15,ORG_0387
CRM_A,CRM_A_O_ORG_0388_589,Sharma-Guha Lab,Lab,"90, Borra",Sikar,GA,17074,US,2025-11-09T02:13:46,ORG_0388
CRM_B,CRM_B_O_ORG_0388_592,Sharma-Guha Lab,Lab,"90, Borra",Sikar,GA,17074,US,2025-12-28T20:54:33,ORG_0388
CRM_A,CRM_A_O_ORG_0389_399,Saini-Bir Clinic,Clinic,"H.No. 995
Chanda Zila",Thrissur,TN,161746,IN,2026-01-18T17:12:41,ORG_0389
CRM_B,CRM_B_O_ORG_0389_655,Saini-Bir Clinic,Clinic,"H.No. 995
Chanda Zila",Thrissur,TN,161746,IN,2026-02-02T19:26:02,ORG_0389
CRM_A,CRM_A_O_ORG_0390_115,"Panchal, Raval and Gaba Diagnostic Center",Diagnostic Center,"62
Bhandari Zila",Ajmer,TY,192223,IN,2026-01-12T02:38:54,ORG_0390
CRM_B,CRM_B_O_ORG_0390_113,"Panchal, Raval and Gaba Diagnostic Ctr",Diagnostic Center,"62
Bhandari Zila",Ajmer,TY,192223,IN,2025-11-09T22:31:11,ORG_0390
CRM_A,CRM_A_O_ORG_0391_130,"Bal, Pal and Setty Diagnostic Center",Diagnostic Center,"H.No. 00
Kunda Nagar",Panipat,CA,63381,US,2025-11-11T20:14:17,ORG_0391
CRM_B,CRM_B_O_ORG_0391_412,"Bal, Pal and Setty Diagnostic Center",Diagnostic Center,"H.No. 00
Kunda Nagar",Panipat,CA,63381,US,2025-11-25T14:57:34,ORG_0391
CRM_A,CRM_A_O_ORG_0392_533,Padmanabhan Group Lab,Lab,"30/572
Pradhan Chowk",Bhatpara,TX,63317,US,2026-02-04T16:13:25,ORG_0392
CRM_B,CRM_B_O_ORG_0392_280,Padmanabhan Group Lab,Lab,30/572 Pradhan Chowk,Bhatpara,TX,63317,US,2025-11-28T07:08:46,ORG_0392
CRM_A,CRM_A_O_ORG_0393_366,Bains and Sons Lab,Lab,"58, Gola",Phusro,NJ,49790,US,2025-10-30T02:17:49,ORG_0393
CRM_B,CRM_B_O_ORG_0393_615,Bains and Sons Lab,Lab,"58, Gola",Phusro,NJ,49790,US,2025-10-20T01:01:46,ORG_0393
CRM_A,CRM_A_O_ORG_0394_275,"Bains, Nagi and Hari Clinic",Clinic,"H.No. 137
Balakrishnan Marg",Udaipur,TX,22881,US,2025-11-02T17:47:19,ORG_0394
CRM_B,CRM_B_O_ORG_0394_743,"Bains, Nagi and Hari Clinic",Clinic,"H.No. 137
Balakrishnan Marg",Udaipur,TX,22881,US,2025-11-21T13:36:27,ORG_0394
CRM_A,CRM_A_O_ORG_0395_878,Kalita and Sons Diagnostic Center,Diagnostic Center,"93/23
Subramaniam Chowk",Bidar,WA,30014,US,2025-10-21T16:24:07,ORG_0395
CRM_A,CRM_A_O_ORG_0396_602,Soni-Madan Diagnostic Center,Diagnostic Center,"85
Grewal Ganj",Bhiwandi,MA,23497,US,2025-12-16T13:22:48,ORG_0396
CRM_B,CRM_B_O_ORG_0396_977,Soni-Madan Diagnostic Center,Diagnostic Center,"85
Grewal Ganj",Bhiwandi,MA,23497,US,2026-02-03T12:41:43,ORG_0396
CRM_B,CRM_B_O_ORG_0396_345,Soni-Madan Diagnostic Ctr,Diagnostic Center,"85
Grewal Ganj",Bhiwandi,MA,23497,US,2025-10-09T16:47:17,ORG_0396
CRM_A,CRM_A_O_ORG_0397_170,Tiwari-Mandal Pharmacy,Pharmacy,"89, Banik Circle",Gandhidham,CA,59877,US,2026-01-15T20:39:34,ORG_0397
CRM_B,CRM_B_O_ORG_0397_626,Tiwari-Mandal Pharmacy,Pharmacy,"89, Banik Circle",Gandhidham,CA,59877,US,2025-10-13T00:46:57,ORG_0397
CRM_A,CRM_A_O_ORG_0398_277,Soni-Mangal Diagnostic Center,Diagnostic Center,"H.No. 85
Prabhu Chowk",Dewas,AZ,30976,US,2025-11-11T18:02:19,ORG_0398
CRM_B,CRM_B_O_ORG_0398_200,Soni-Mangal Diagnostic Ctr,Diagnostic Center,"H.No. 85
Prabhu Chowk",Dewas,AZ,30976,US,2026-01-11T09:00:23,ORG_0398
CRM_A,CRM_A_O_ORG_0399_497,Chahal-Gola Hospital,Hospital,"793
Raju Road",Tadepalligudem,CO,28532,US,2025-12-30T06:05:36,ORG_0399
CRM_B,CRM_B_O_ORG_0399_970,Chahal-Gola Hospital,Hospital,"793
Raju Road",Tadepalligudem,CO,28532,US,2026-01-26T04:35:35,ORG_0399
CRM_A,CRM_A_O_ORG_0400_823,"Patil, Chand and Rastogi Clinic",Clinic,"287
Narain Ganj",Chandigarh,PA,92944,US,2025-11-23T00:52:02,ORG_0400
CRM_B,CRM_B_O_ORG_0400_600,"Patil, Chand and Rastogi Clinic",Clinic,"287
Narain Ganj",Chandigarh,PA,92944,US,2026-01-10T13:35:30,ORG_0400
CRM_B,CRM_B_O_ORG_0400_208,"Patil, Chand and Rastogi Clinic",Clinic,"287
Narain Ganj",Chandigarh,PA,92944,US,2025-11-29T21:49:47,ORG_0400
CRM_A,CRM_A_O_ORG_0401_658,"Sibal, Srivastava and Wali Pharmacy",Pharmacy,"414
Sridhar Road",Gandhidham,TN,278781,IN,2025-10-19T06:46:10,ORG_0401
CRM_B,CRM_B_O_ORG_0401_152,"Sibal, Srivastava and Wali Pharmacy",Pharmacy,"414
Sridhar Road",Gandhidham,TN,278781,IN,2025-10-09T22:58:51,ORG_0401
CRM_B,CRM_B_O_ORG_0401_405,"Sibal, Srivastava and Wali Pharmacy",Pharmacy,"414
Sridhar Road",Gandhidham,TN,278781,IN,2025-10-28T20:55:23,ORG_0401
CRM_A,CRM_A_O_ORG_0402_960,Saxena-Reddy Diagnostic Center,Diagnostic Center,"71/03, Viswanathan Zila",Mangalore,NC,29137,US,2025-11-02T22:43:45,ORG_0402
CRM_B,CRM_B_O_ORG_0402_295,Saxena-Reddy Diagnostic Center,Diagnostic Center,"71/03, Viswanathan Zila",Mangalore,NC,29137,US,2025-10-26T20:49:55,ORG_0402
CRM_A,CRM_A_O_ORG_0403_952,Sur-Sahota Pharmacy,Pharmacy,"88, Raja Circle",Ichalkaranji,FL,21318,US,2025-12-18T20:18:18,ORG_0403
CRM_B,CRM_B_O_ORG_0403_725,Sur-Sahota Pharmacy,Pharmacy,"88, Raja Circle",Ichalkaranji,FL,21318,US,2026-01-16T18:22:14,ORG_0403
CRM_A,CRM_A_O_ORG_0404_659,"Ghosh, Andra and Narayanan Clinic",Clinic,"57/846, Dhawan Street",Machilipatnam,AL,93118,US,2026-01-22T21:49:24,ORG_0404
CRM_B,CRM_B_O_ORG_0404_921,"Ghosh, Andra and Narayanan Clinic",Clinic,"57/846, Dhawan Street",Machilipatnam,AL,93118,US,2025-12-25T01:45:45,ORG_0404
CRM_A,CRM_A_O_ORG_0404_278,"Ghosh, Andra and Narayanan Clinic",Clinic,"57/846, Dhawan Street",Machilipatnam,AL,93118,US,2025-11-20T20:50:19,ORG_0404
CRM_A,CRM_A_O_ORG_0405_252,Lala Group Clinic,Clinic,"H.No. 865
Pal Zila",Guwahati,MI,69751,US,2025-12-01T02:30:35,ORG_0405
CRM_B,CRM_B_O_ORG_0405_332,Lala Group Clinic,Clinic,"H.No. 865
Pal Zila",Guwahati,MI,69751,US,2025-12-12T21:50:38,ORG_0405
CRM_A,CRM_A_O_ORG_0406_540,Bhatt LLC Hospital,Hospital,"38/298, Batta Chowk",Danapur,FL,94592-8590,US,2025-12-14T15:22:15,ORG_0406
CRM_B,CRM_B_O_ORG_0406_767,Bhatt LLC Hospital,Hospital,"38/298, Batta Chowk",Danapur,FL,94592-8590,US,2026-01-20T11:52:23,ORG_0406
CRM_B,CRM_B_O_ORG_0406_113,Bhatt LLC Hospital,Hospital,38/298 Batta Chowk,Danapur,FL,94592-8590,US,2025-10-14T01:15:20,ORG_0406
CRM_A,CRM_A_O_ORG_0407_170,Murty-Chokshi Diagnostic Center,Diagnostic Center,"60
Talwar Zila",Etawah,TN,617310,IN,2025-11-25T05:47:44,ORG_0407
CRM_A,CRM_A_O_ORG_0408_541,"Khalsa, Sachdeva and Sheth Diagnostic Center",Diagnostic Center,"H.No. 552, Ram Street",Solapur,IL,26003,US,2026-02-06T14:40:17,ORG_0408
CRM_B,CRM_B_O_ORG_0408_407,"Khalsa, Sachdeva and Sheth Diagnostic Center",Diagnostic Center,H.No. 552 Ram Street,Solapur,IL,26003,US,2026-01-11T06:21:41,ORG_0408
CRM_B,CRM_B_O_ORG_0408_558,"Khalsa, Sachdeva and Sheth Diagnostic Center",Diagnostic Center,H.No. 552 Ram Street,Solapur,IL,26003,US,2026-01-30T00:35:41,ORG_0408
CRM_A,CRM_A_O_ORG_0409_677,"Deol, Lall and Raju Lab",Lab,"H.No. 29
Sunder Path",Thiruvananthapuram,MI,15858,US,2026-01-04T07:18:32,ORG_0409
CRM_B,CRM_B_O_ORG_0409_684,"Deol, Lall and Raju Lab",Lab,"H.No. 29
Sunder Path",Thiruvananthapuram,MI,15858,US,2025-11-01T12:20:07,ORG_0409
CRM_A,CRM_A_O_ORG_0410_902,Contractor-Raghavan Hospital,Hospital,"022, Dash Chowk",Kakinada,PA,29322,US,2026-01-22T23:27:53,ORG_0410
CRM_B,CRM_B_O_ORG_0410_594,Contractor-Raghavan Hospital,Hospital,"022, Dash Chowk",Kakinada,PA,29322,US,2026-01-19T10:47:41,ORG_0410
CRM_A,CRM_A_O_ORG_0411_358,"Buch, Tella and Bedi Pharmacy",Pharmacy,"149, Behl Circle",Deoghar,DL,146051,IN,2025-12-27T19:36:17,ORG_0411
CRM_B,CRM_B_O_ORG_0411_649,"Buch, Tella and Bedi Pharmacy",Pharmacy,"149, Behl Circle",Deoghar,DL,146051,IN,2025-12-30T17:28:39,ORG_0411
CRM_A,CRM_A_O_ORG_0411_811,"Buch, Tella and Bedi Pharmacy",Pharmacy,"149, Behl Circle",Deoghar,DL,146051,IN,2026-01-01T00:56:54,ORG_0411
CRM_A,CRM_A_O_ORG_0412_227,Savant-Murty Clinic,Clinic,"H.No. 77
Mannan Ganj",Jalgaon,AL,64854,US,2026-01-21T20:04:58,ORG_0412
CRM_B,CRM_B_O_ORG_0412_452,Savant-Murty Clinic,Clinic,"H.No. 77
Mannan Ganj",Jalgaon,AL,64854,US,2025-12-13T21:12:13,ORG_0412
CRM_A,CRM_A_O_ORG_0413_625,"Gole, Karnik and Bir Pharmacy",Pharmacy,"183, Ramakrishnan Marg",Hazaribagh,WB,376289,IN,2025-12-31T22:37:12,ORG_0413
CRM_A,CRM_A_O_ORG_0414_105,Parmar PLC Diagnostic Center,Diagnostic Center,"46/98, Jhaveri Chowk",Gangtok,NC,15460,US,2025-11-14T10:37:10,ORG_0414
CRM_B,CRM_B_O_ORG_0414_754,Parmar PLC Diagnostic Center,Diagnostic Center,46/98 Jhaveri Chowk,Gangtok,NC,15460,US,2026-01-11T12:35:37,ORG_0414
CRM_A,CRM_A_O_ORG_0415_293,Mutti-Uppal Hospital,Hospital,"H.No. 62
Chhabra Chowk",Kirari Suleman Nagar,AL,86601,US,2025-12-23T16:18:28,ORG_0415
CRM_B,CRM_B_O_ORG_0415_186,Mutti-Uppal Hospital,Hospital,"H.No. 62
Chhabra Chowk",Kirari Suleman Nagar,AL,86601,US,2025-12-02T20:26:25,ORG_0415
CRM_A,CRM_A_O_ORG_0416_873,Dhawan LLC Lab,Lab,"98
Pall Road",Madanapalle,NJ,22290,US,2025-12-20T06:35:36,ORG_0416
CRM_B,CRM_B_O_ORG_0416_713,Dhawan LLC Lab,Lab,"98
Pall Road",Madanapalle,NJ,22290,US,2025-11-30T00:09:29,ORG_0416
CRM_A,CRM_A_O_ORG_0417_989,Raghavan Group Lab,Lab,"47/83, Saha Nagar",Khandwa,TN,552371,IN,2025-12-23T14:57:26,ORG_0417
CRM_B,CRM_B_O_ORG_0417_732,Raghavan Group Lab,Lab,"47/83, Saha Nagar",Khandwa,TN,552371,IN,2025-12-17T15:12:22,ORG_0417
CRM_A,CRM_A_O_ORG_0418_236,Ravi-Narula Pharmacy,Pharmacy,"444
Kibe Marg",Ajmer,TS,656629,IN,2025-10-12T10:02:38,ORG_0418
CRM_B,CRM_B_O_ORG_0418_727,Ravi-Narula Pharmacy,Pharmacy,"444
Kibe Marg",Ajmer,TS,656629,IN,2025-11-15T17:10:59,ORG_0418
CRM_B,CRM_B_O_ORG_0418_151,Ravi-Narula Pharmacy,Pharmacy,"444
Kibe Marg",Ajmer,TS,656629,IN,2026-01-14T12:01:29,ORG_0418
CRM_A,CRM_A_O_ORG_0419_385,"Wagle, Mammen and Dey Pharmacy",Pharmacy,"27/49, Basu Ganj",Vijayawada,PA,90392,US,2025-11-28T13:20:29,ORG_0419
CRM_B,CRM_B_O_ORG_0419_809,"Wagle, Mammen and Dey Pharmacy",Pharmacy,"27/49, Basu Ganj",Vijayawada,PA,90392,US,2026-01-15T20:30:29,ORG_0419
