source_system,org_id_source,org_name,org_type,address_line1,city,state,postal_code,country,updated_at,org_name_raw,address_raw,postal_raw
CRM_B,CRM_B_O_ORG_0282_509,Kale-Banik Hosp,Hospital,h.no. 35 bhatt street,Rajkot,MA,91735,US,2025-12-07T00:01:13,Kale-Banik Hosp,H.No. 35 Bhatt Street,91735
CRM_A,CRM_A_O_ORG_0283_120,Hayre-Mangat Hospital,Hospital,06 doshi circle,Nandyal,CT,19253,US,2026-02-05T19:45:24,Hayre-Mangat Hospital,"06
Doshi Circle",19253
CRM_B,CRM_B_O_ORG_0283_210,Hayre-Mangat Hosp,Hospital,06 doshi circle,Nandyal,CT,19253,US,2025-11-21T21:02:52,Hayre-Mangat Hosp,"06
Doshi Circle",19253
CRM_A,CRM_A_O_ORG_0284_723,Parmar Group Lab,Lab,10 batra circle,Agra,FL,33755,US,2025-12-30T00:24:36,Parmar Group Lab,"10
Batra Circle",33755
CRM_A,CRM_A_O_ORG_0285_250,Bahri And Sons Hospital,Hospital,h.no. 239 patla path,Mangalore,VA,32872,US,2025-11-05T19:52:23,Bahri and Sons Hospital,"H.No. 239, Patla Path",32872
CRM_B,CRM_B_O_ORG_0285_170,Bahri And Sons Hosp,Hospital,h.no. 239 patla path,Mangalore,VA,32872,US,2025-10-31T23:11:50,Bahri and Sons Hosp,"H.No. 239, Patla Path",32872
CRM_A,CRM_A_O_ORG_0286_849,Sahni Plc Pharmacy,Pharmacy,328 lad path,Firozabad,NC,65499,US,2025-11-11T08:47:11,Sahni PLC Pharmacy,"328, Lad Path",65499
CRM_B,CRM_B_O_ORG_0286_859,Sahni Plc Pharmacy,Pharmacy,328 lad path,Firozabad,NC,65499,US,2025-12-19T05:57:14,Sahni PLC Pharmacy,"328, Lad Path",65499
CRM_A,CRM_A_O_ORG_0287_175,Gala Group Clinic,Clinic,26/214 nagarajan road,Fatehpur,CT,60295,US,2025-10-25T11:56:17,Gala Group Clinic,"26/214, Nagarajan Road",60295
CRM_B,CRM_B_O_ORG_0287_698,Gala Group Clnc,Clinic,26/214 nagarajan road,Fatehpur,CT,60295,US,2026-01-23T14:31:14,Gala Group Clnc,26/214 Nagarajan Road,60295
CRM_A,CRM_A_O_ORG_0288_761,Nayar Ltd Hospital,Hospital,h.no. 51 ramaswamy,Tinsukia,IL,81010,US,2026-01-22T01:56:52,Nayar Ltd Hospital,"H.No. 51, Ramaswamy",81010
CRM_B,CRM_B_O_ORG_0288_891,Nayar Ltd Hospital,Hospital,h.no. 51 ramaswamy,Tinsukia,IL,81010,US,2025-10-22T17:52:14,Nayar Ltd Hospital,"H.No. 51, Ramaswamy",81010
CRM_A,CRM_A_O_ORG_0289_957,Tak-Tella Hospital,Hospital,h.no. 159 joshi zila,Bhusawal,TS,976373,IN,2025-10-29T08:19:53,Tak-Tella Hospital,"H.No. 159, Joshi Zila",976373
CRM_B,CRM_B_O_ORG_0289_196,Tak-Tella Hospital,Hospital,h.no. 159 joshi zila,Bhusawal,TS,976373,IN,2026-01-06T03:08:25,Tak-Tella Hospital,"H.No. 159, Joshi Zila",976373
CRM_A,CRM_A_O_ORG_0290_270,"Misra, Grewal And Hayre Lab",Lab,63/554 baria marg,Nellore,GA,95682,US,2025-12-13T12:23:06,"Misra, Grewal and Hayre Lab","63/554, Baria Marg",95682
CRM_B,CRM_B_O_ORG_0290_105,"Misra, Grewal And Hayre Lab",Lab,63/554 baria marg,Nellore,GA,95682,US,2025-10-18T16:42:17,"Misra, Grewal and Hayre Lab","63/554, Baria Marg",95682
CRM_B,CRM_B_O_ORG_0290_339,"Misra, Grewal And Hayre Lab",Lab,63/554 baria marg,Nellore,GA,95682,US,2025-10-15T23:35:16,"Misra, Grewal and Hayre Lab","63/554, Baria Marg",95682
CRM_A,CRM_A_O_ORG_0291_112,"Ram, Guha And Chadha Pharmacy",Pharmacy,h.no. 71 sha,Belgaum,CO,33288,US,2025-12-17T13:30:52,"Ram, Guha and Chadha Pharmacy","H.No. 71, Sha",33288
CRM_B,CRM_B_O_ORG_0291_109,"Ram, Guha And Chadha Pharmacy",Pharmacy,h.no. 71 sha,Belgaum,CO,33288,US,2025-10-22T13:29:52,"Ram, Guha and Chadha Pharmacy","H.No. 71, Sha",33288
CRM_A,CRM_A_O_ORG_0292_860,Chaudhry Llc Clinic,Clinic,h.no. 52 singh chowk,Nanded,FL,49309,US,2025-12-11T14:09:27,Chaudhry LLC Clinic,"H.No. 52
Singh Chowk",49309
CRM_A,CRM_A_O_ORG_0293_564,"Raj, Ahuja And Gopal Clinic",Clinic,h.no. 64 kaul nagar,Pudukkottai,TX,71949,US,2025-11-11T10:03:28,"Raj, Ahuja and Gopal Clinic","H.No. 64, Kaul Nagar",71949
CRM_B,CRM_B_O_ORG_0293_873,"Raj, Ahuja And Gopal Clinic",Clinic,h.no. 64 kaul nagar,Pudukkottai,TX,71949,US,2025-11-06T12:32:48,"Raj, Ahuja and Gopal Clinic","H.No. 64, Kaul Nagar",71949
CRM_B,CRM_B_O_ORG_0293_492,"Raj, Ahuja And Gopal Clinic",Clinic,h.no. 64 kaul nagar,Pudukkottai,TX,71949,US,2026-01-09T00:47:45,"Raj, Ahuja and Gopal Clinic","H.No. 64, Kaul Nagar",71949
CRM_A,CRM_A_O_ORG_0294_211,"Walla, Sant And Upadhyay Diagnostic Center",Diagnostic Center,50/78 tandon marg,Jehanabad,PA,14886,US,2026-01-02T11:52:03,"Walla, Sant and Upadhyay Diagnostic Center","50/78, Tandon Marg",14886
CRM_B,CRM_B_O_ORG_0294_101,"Walla, Sant And Upadhyay Diagnostic Ctr",Diagnostic Center,50/78 tandon marg,Jehanabad,PA,14886,US,2025-12-19T01:29:47,"Walla, Sant and Upadhyay Diagnostic Ctr","50/78, Tandon Marg",14886
CRM_B,CRM_B_O_ORG_0294_789,"Walla, Sant And Upadhyay Diagnostic Center",Diagnostic Center,50/78 tandon marg,Jehanabad,PA,14886,US,2026-01-14T18:55:41,"Walla, Sant and Upadhyay Diagnostic Center",50/78 Tandon Marg,14886
CRM_A,CRM_A_O_ORG_0295_306,"Kalla, Vohra And Chokshi Clinic",Clinic,94/874 dalal marg,Noida,MI,83665,US,2025-12-02T15:48:19,"Kalla, Vohra and Chokshi Clinic","94/874, Dalal Marg",83665
CRM_B,CRM_B_O_ORG_0295_145,"Kalla, Vohra And Chokshi Clinic",Clinic,94/874 dalal marg,Noida,MI,83665,US,2025-10-26T00:17:27,"Kalla, Vohra and Chokshi Clinic","94/874, Dalal Marg",83665
CRM_A,CRM_A_O_ORG_0296_662,"Chacko, Anand And Banik Diagnostic Center",Diagnostic Center,h.no. 15 chowdhury path,Khammam,WA,12729,US,2025-12-18T08:25:58,"Chacko, Anand and Banik Diagnostic Center","H.No. 15, Chowdhury Path",12729
CRM_B,CRM_B_O_ORG_0296_500,"Chacko, Anand And Banik Diagnostic Center",Diagnostic Center,h.no. 15 chowdhury path,Khammam,WA,12729,US,2026-01-01T23:16:09,"Chacko, Anand and Banik Diagnostic Center","H.No. 15, Chowdhury Path",12729
CRM_A,CRM_A_O_ORG_0296_168,"Chacko, Anand And Banik Diagnostic Center",Diagnostic Center,h.no. 15 chowdhury path,Khammam,WA,12729,US,2025-10-31T12:59:02,"Chacko, Anand and Banik Diagnostic Center","H.No. 15, Chowdhury Path",12729
CRM_A,CRM_A_O_ORG_0297_255,"Randhawa, Kalla And Sethi Hospital",Hospital,h.no. 33 solanki street,Bikaner,FL,55533,US,2026-01-11T07:05:50,"Randhawa, Kalla and Sethi Hospital","H.No. 33, Solanki Street",55533
CRM_B,CRM_B_O_ORG_0297_691,"Randhawa, Kalla And Sethi Hospital",Hospital,h.no. 33 solanki street,Bikaner,FL,55533,US,2025-10-07T13:50:34,"Randhawa, Kalla and Sethi Hospital",H.No. 33 Solanki Street,55533
CRM_A,CRM_A_O_ORG_0298_373,"Ratti, Rege And Saraf Diagnostic Center",Diagnostic Center,58/43 chakraborty zila,Nanded,TX,58918,US,2025-11-12T19:20:48,"Ratti, Rege and Saraf Diagnostic Center","58/43
Chakraborty Zila",58918
CRM_B,CRM_B_O_ORG_0298_961,"Ratti, Rege And Saraf Diagnostic Center",Diagnostic Center,58/43 chakraborty zila,Nanded,TX,58918,US,2025-12-06T12:40:02,"Ratti, Rege and Saraf Diagnostic Center","58/43
Chakraborty Zila",58918
CRM_A,CRM_A_O_ORG_0299_794,Bhargava Ltd Hospital,Hospital,h.no. 14 kulkarni,Tiruppur,OH,65957,US,2025-11-14T17:42:55,Bhargava Ltd Hospital,"H.No. 14
Kulkarni",65957
CRM_B,CRM_B_O_ORG_0299_374,Bhargava Ltd Hospital,Hospital,h.no. 14 kulkarni,Tiruppur,OH,65957,US,2025-11-09T13:59:16,Bhargava Ltd Hospital,"H.No. 14
Kulkarni",65957
CRM_B,CRM_B_O_ORG_0299_585,Bhargava Ltd Hosp,Hospital,h.no. 14 kulkarni,Tiruppur,OH,65957,US,2025-10-08T06:20:53,Bhargava Ltd Hosp,"H.No. 14
Kulkarni",65957
CRM_A,CRM_A_O_ORG_0300_950,"Rau, Patla And Mannan Pharmacy",Pharmacy,h.no. 055 tandon chowk,Ranchi,DL,397144,IN,2025-12-03T22:07:21,"Rau, Patla and Mannan Pharmacy","H.No. 055, Tandon Chowk",397144
CRM_B,CRM_B_O_ORG_0300_943,"Rau, Patla And Mannan Pharmacy",Pharmacy,h.no. 055 tandon chowk,Ranchi,DL,397144,IN,2026-01-16T19:46:13,"Rau, Patla and Mannan Pharmacy","H.No. 055, Tandon Chowk",397144
CRM_A,CRM_A_O_ORG_0301_721,Bhakta Ltd Pharmacy,Pharmacy,59 barman marg,Motihari,MD,15872,US,2025-12-31T02:45:17,Bhakta Ltd Pharmacy,"59, Barman Marg",15872
CRM_B,CRM_B_O_ORG_0301_339,Bhakta Ltd Pharmacy,Pharmacy,59 barman marg,Motihari,MD,15872,US,2025-10-23T02:48:48,Bhakta Ltd Pharmacy,"59, Barman Marg",15872
CRM_A,CRM_A_O_ORG_0302_734,Seth-Gulati Diagnostic Center,Diagnostic Center,43/42 chaudhry ganj,Tezpur,CA,14932,US,2025-10-30T13:16:29,Seth-Gulati Diagnostic Center,"43/42
Chaudhry Ganj",14932
CRM_B,CRM_B_O_ORG_0302_231,Seth-Gulati Diagnostic Center,Diagnostic Center,43/42 chaudhry ganj,Tezpur,CA,14932,US,2025-12-06T19:23:51,Seth-Gulati Diagnostic Center,"43/42
Chaudhry Ganj",14932
CRM_A,CRM_A_O_ORG_0303_423,Nath-Ganesh Lab,Lab,586 samra nagar,Kolkata,WB,242998,IN,2025-10-24T16:41:26,Nath-Ganesh Lab,"586, Samra Nagar",242998
CRM_B,CRM_B_O_ORG_0303_660,Nath-Ganesh Lab,Lab,586 samra nagar,Kolkata,WB,242998,IN,2025-11-21T13:33:15,Nath-Ganesh Lab,"586, Samra Nagar",242998
CRM_A,CRM_A_O_ORG_0304_222,"Vala, Chokshi And Basu Lab",Lab,h.no. 999 nadig zila,Barasat,NY,90022,US,2026-02-12T12:33:42,"Vala, Chokshi and Basu Lab","H.No. 999
Nadig Zila",90022
CRM_B,CRM_B_O_ORG_0304_602,"Vala, Chokshi And Basu Lab",Lab,h.no. 999 nadig zila,Barasat,NY,90022,US,2026-01-02T10:26:29,"Vala, Chokshi and Basu Lab",H.No. 999 Nadig Zila,90022
CRM_A,CRM_A_O_ORG_0305_813,"Chawla, Manne And Agate Pharmacy",Pharmacy,h.no. 850 khurana zila,Nangloi Jat,NC,87207,US,2026-01-05T06:35:58,"Chawla, Manne and Agate Pharmacy","H.No. 850
Khurana Zila",87207
CRM_B,CRM_B_O_ORG_0305_272,"Chawla, Manne And Agate Pharmacy",Pharmacy,h.no. 850 khurana zila,Nangloi Jat,NC,87207,US,2025-10-24T15:50:51,"Chawla, Manne and Agate Pharmacy","H.No. 850
Khurana Zila",87207
CRM_A,CRM_A_O_ORG_0305_879,"Chawla, Manne And Agate Pharmacy",Pharmacy,h.no. 850 khurana zila,Nangloi Jat,NC,87207,US,2025-11-30T05:57:54,"Chawla, Manne and Agate Pharmacy","H.No. 850
Khurana Zila",87207
CRM_A,CRM_A_O_ORG_0306_892,"Mahajan, Edwin And Ratti Hospital",Hospital,41 garg street,Avadi,VA,23958,US,2026-01-29T07:52:16,"Mahajan, Edwin and Ratti Hospital","41, Garg Street",23958
CRM_B,CRM_B_O_ORG_0306_916,"Mahajan, Edwin And Ratti Hosp",Hospital,41 garg street,Avadi,VA,23958,US,2025-10-16T15:24:58,"Mahajan, Edwin and Ratti Hosp","41, Garg Street",23958
CRM_A,CRM_A_O_ORG_0307_712,Deshmukh-Nagarajan Pharmacy,Pharmacy,39/245 rao ganj,Ramagundam,AL,21141,US,2026-01-17T19:06:41,Deshmukh-Nagarajan Pharmacy,"39/245
Rao Ganj",21141
CRM_B,CRM_B_O_ORG_0307_334,Deshmukh-Nagarajan Pharmacy,Pharmacy,39/245 rao ganj,Ramagundam,AL,21141,US,2025-12-20T07:29:15,Deshmukh-Nagarajan Pharmacy,"39/245
Rao Ganj",21141
CRM_A,CRM_A_O_ORG_0308_288,Kulkarni Inc Hospital,Hospital,44 pillai street,Aurangabad,DL,184718,IN,2026-01-15T17:29:10,Kulkarni Inc Hospital,"44, Pillai Street",184718
CRM_B,CRM_B_O_ORG_0308_502,Kulkarni Incorporated Hospital,Hospital,44 pillai street,Aurangabad,DL,184718,IN,2025-12-30T18:43:03,Kulkarni Incorporated Hospital,"44, Pillai Street",184718
CRM_A,CRM_A_O_ORG_0309_271,"Ratta, Wable And Nazareth Lab",Lab,68 bahl street,Motihari,FL,68724,US,2025-11-23T04:37:47,"Ratta, Wable and Nazareth Lab","68, Bahl Street",68724
CRM_B,CRM_B_O_ORG_0309_239,"Ratta, Wable And Nazareth Lab",Lab,68 bahl street,Motihari,FL,68724,US,2025-11-16T21:02:39,"Ratta, Wable and Nazareth Lab","68, Bahl Street",68724
CRM_B,CRM_B_O_ORG_0309_763,"Ratta, Wable And Nazareth Lab",Lab,68 bahl street,Motihari,FL,68724,US,2025-11-13T01:21:01,"Ratta, Wable and Nazareth Lab","68, Bahl Street",68724
CRM_A,CRM_A_O_ORG_0310_180,"Chaudry, Gandhi And Dua Lab",Lab,61 dutta road,Mahbubnagar,NC,52702,US,2025-10-31T22:35:16,"Chaudry, Gandhi and Dua Lab","61
Dutta Road",52702
CRM_B,CRM_B_O_ORG_0310_458,"Chaudry, Gandhi And Dua Lab",Lab,61 dutta road,Mahbubnagar,NC,52702,US,2025-12-10T05:21:07,"Chaudry, Gandhi and Dua Lab","61
Dutta Road",52702
CRM_A,CRM_A_O_ORG_0311_777,Agarwal-Edwin Diagnostic Center,Diagnostic Center,79/09 koshy marg,Salem,MD,12621,US,2025-12-11T16:47:19,Agarwal-Edwin Diagnostic Center,"79/09, Koshy Marg",12621
CRM_B,CRM_B_O_ORG_0311_181,Agarwal-Edwin Diagnostic Center,Diagnostic Center,79/09 koshy marg,Salem,MD,12621,US,2025-12-05T07:52:06,Agarwal-Edwin Diagnostic Center,"79/09, Koshy Marg",12621
CRM_A,CRM_A_O_ORG_0312_760,"Nadkarni, Brahmbhatt And Borde Lab",Lab,h.no. 33 sarraf zila,Bhavnagar,NC,99534,US,2026-01-07T09:36:49,"Nadkarni, Brahmbhatt and Borde Lab","H.No. 33
Sarraf Zila",99534
CRM_B,CRM_B_O_ORG_0312_865,"Nadkarni, Brahmbhatt And Borde Lab",Lab,h.no. 33 sarraf zila,Bhavnagar,NC,99534,US,2026-01-20T15:07:05,"Nadkarni, Brahmbhatt and Borde Lab","H.No. 33
Sarraf Zila",99534
CRM_A,CRM_A_O_ORG_0313_946,"Palla, Jani And Khare Lab",Lab,70/86 morar nagar,Bhind,MA,93841,US,2025-12-16T22:30:45,"Palla, Jani and Khare Lab","70/86
Morar Nagar",93841
CRM_B,CRM_B_O_ORG_0313_219,"Palla, Jani And Khare Lab",Lab,70/86 morar nagar,Bhind,MA,93841,US,2025-10-25T16:54:26,"Palla, Jani and Khare Lab","70/86
Morar Nagar",93841
CRM_B,CRM_B_O_ORG_0313_347,"Palla, Jani And Khare Lab",Lab,70/86 morar nagar,Bhind,MA,93841,US,2025-12-05T14:11:45,"Palla, Jani and Khare Lab","70/86
Morar Nagar",93841
CRM_A,CRM_A_O_ORG_0314_879,Pai-Sharma Hospital,Hospital,h.no. 37 tailor zila,Vadodara,DL,391754,IN,2026-01-05T20:49:47,Pai-Sharma Hospital,"H.No. 37, Tailor Zila",391754
CRM_B,CRM_B_O_ORG_0314_185,Pai-Sharma Hospital,Hospital,h.no. 37 tailor zila,Vadodara,DL,391754,IN,2025-10-13T10:26:35,Pai-Sharma Hospital,"H.No. 37, Tailor Zila",391754
CRM_B,CRM_B_O_ORG_0314_188,Pai-Sharma Hosp,Hospital,h.no. 37 tailor zila,Vadodara,DL,391754,IN,2025-11-25T18:54:09,Pai-Sharma Hosp,"H.No. 37, Tailor Zila",391754
CRM_A,CRM_A_O_ORG_0315_586,"Contractor, Naik And Karpe Pharmacy",Pharmacy,003 nayar street,Ramgarh,AL,85577,US,2025-11-25T12:55:52,"Contractor, Naik and Karpe Pharmacy","003, Nayar Street",85577
CRM_B,CRM_B_O_ORG_0315_769,"Contractor, Naik And Karpe Pharmacy",Pharmacy,003 nayar street,Ramgarh,AL,85577,US,2026-01-24T03:51:58,"Contractor, Naik and Karpe Pharmacy","003, Nayar Street",85577
CRM_A,CRM_A_O_ORG_0316_108,Magar-Saxena Lab,Lab,h.no. 331 parikh zila,Hindupur,TS,147774,IN,2025-11-27T22:58:14,Magar-Saxena Lab,"H.No. 331
Parikh Zila",147774
CRM_B,CRM_B_O_ORG_0316_437,Magar-Saxena Lab,Lab,h.no. 331 parikh zila,Hindupur,TS,147774,IN,2025-12-19T12:12:36,Magar-Saxena Lab,"H.No. 331
Parikh Zila",147774
CRM_A,CRM_A_O_ORG_0317_300,Thakur-Karan Diagnostic Center,Diagnostic Center,42/26 hora marg,Arrah,IL,71817,US,2025-11-21T01:58:43,Thakur-Karan Diagnostic Center,"42/26
Hora Marg",71817
CRM_B,CRM_B_O_ORG_0317_935,Thakur-Karan Diagnostic Center,Diagnostic Center,42/26 hora marg,Arrah,IL,71817,US,2025-10-31T12:08:31,Thakur-Karan Diagnostic Center,"42/26
Hora Marg",71817
CRM_A,CRM_A_O_ORG_0318_825,Kala-Badami Lab,Lab,491 borra ganj,Eluru,DL,940472,IN,2025-12-27T23:22:51,Kala-Badami Lab,"491, Borra Ganj",940472
CRM_B,CRM_B_O_ORG_0318_681,Kala-Badami Lab,Lab,491 borra ganj,Eluru,DL,940472,IN,2025-10-19T10:45:48,Kala-Badami Lab,"491, Borra Ganj",940472
CRM_A,CRM_A_O_ORG_0319_524,"Oommen, Hayre And Raghavan Clinic",Clinic,13 mohan marg,Thiruvananthapuram,MA,99455,US,2025-12-04T14:58:17,"Oommen, Hayre and Raghavan Clinic","13
Mohan Marg",99455
CRM_B,CRM_B_O_ORG_0319_498,"Oommen, Hayre And Raghavan Clinic",Clinic,13 mohan marg,Thiruvananthapuram,MA,99455,US,2026-01-24T22:24:10,"Oommen, Hayre and Raghavan Clinic","13
Mohan Marg",99455
CRM_A,CRM_A_O_ORG_0320_861,Chacko-Mitra Pharmacy,Pharmacy,282 dewan ganj,Thrissur,DL,548614,IN,2025-11-06T23:09:15,Chacko-Mitra Pharmacy,"282
Dewan Ganj",548614
CRM_B,CRM_B_O_ORG_0320_239,Chacko-Mitra Pharmacy,Pharmacy,282 dewan ganj,Thrissur,DL,548614,IN,2026-02-04T15:48:12,Chacko-Mitra Pharmacy,"282
Dewan Ganj",548614
CRM_A,CRM_A_O_ORG_0321_263,Vaidya-Nagi Lab,Lab,97/993 ray road,Bahraich,NC,19351,US,2026-01-15T16:16:17,Vaidya-Nagi Lab,"97/993, Ray Road",19351
CRM_B,CRM_B_O_ORG_0321_312,Vaidya-Nagi Lab,Lab,97/993 ray road,Bahraich,NC,19351,US,2026-01-02T12:21:23,Vaidya-Nagi Lab,"97/993, Ray Road",19351
CRM_A,CRM_A_O_ORG_0322_443,Murty-Khatri Lab,Lab,h.no. 21 taneja,Munger,GA,63373,US,2025-10-23T08:18:44,Murty-Khatri Lab,"H.No. 21, Taneja",63373
CRM_B,CRM_B_O_ORG_0322_182,Murty-Khatri Lab,Lab,h.no. 21 taneja,Munger,GA,63373,US,2025-10-18T17:41:17,Murty-Khatri Lab,"H.No. 21, Taneja",63373
CRM_A,CRM_A_O_ORG_0323_269,Ahuja-Sant Pharmacy,Pharmacy,h.no. 231 mand path,Bhatpara,WB,305376,IN,2025-11-04T09:33:34,Ahuja-Sant Pharmacy,"H.No. 231
Mand Path",305376
CRM_B,CRM_B_O_ORG_0323_751,Ahuja-Sant Pharmacy,Pharmacy,h.no. 231 mand path,Bhatpara,WB,305376,IN,2026-01-06T01:20:52,Ahuja-Sant Pharmacy,"H.No. 231
Mand Path",305376
CRM_A,CRM_A_O_ORG_0324_936,Lal-Sharma Hospital,Hospital,h.no. 750 ratta zila,Ajmer,MI,20415,US,2025-12-21T18:44:49,Lal-Sharma Hospital,"H.No. 750, Ratta Zila",20415-3315
CRM_B,CRM_B_O_ORG_0324_711,Lal-Sharma Hospital,Hospital,h.no. 750 ratta zila,Ajmer,MI,20415,US,2025-11-07T22:09:28,Lal-Sharma Hospital,"H.No. 750, Ratta Zila",20415-3315
CRM_A,CRM_A_O_ORG_0325_914,Bail-Gupta Lab,Lab,14/10 dass path,Mahbubnagar,VA,90005,US,2025-10-13T02:31:48,Bail-Gupta Lab,"14/10
Dass Path",90005
CRM_B,CRM_B_O_ORG_0325_197,Bail-Gupta Lab,Lab,14/10 dass path,Mahbubnagar,VA,90005,US,2026-02-04T11:13:09,Bail-Gupta Lab,"14/10
Dass Path",90005
CRM_B,CRM_B_O_ORG_0325_522,Bail-Gupta Lab,Lab,14/10 dass path,Mahbubnagar,VA,90005,US,2025-11-29T21:08:16,Bail-Gupta Lab,14/10 Dass Path,90005
CRM_A,CRM_A_O_ORG_0326_688,"Ranganathan, Iyer And Sachdev Diagnostic Center",Diagnostic Center,721 ravi street,Satara,AL,29323,US,2025-11-10T10:28:22,"Ranganathan, Iyer and Sachdev Diagnostic Center","721
Ravi Street",29323
CRM_B,CRM_B_O_ORG_0326_163,"Ranganathan, Iyer And Sachdev Diagnostic Center",Diagnostic Center,721 ravi street,Satara,AL,29323,US,2025-11-16T18:19:05,"Ranganathan, Iyer and Sachdev Diagnostic Center","721
Ravi Street",29323
CRM_A,CRM_A_O_ORG_0327_769,Jain-Ram Lab,Lab,87 sant,Farrukhabad,UP,649643,IN,2025-11-12T01:29:29,Jain-Ram Lab,"87
Sant",649643
CRM_B,CRM_B_O_ORG_0327_439,Jain-Ram Lab,Lab,87 sant,Farrukhabad,UP,649643,IN,2025-11-15T01:58:50,Jain-Ram Lab,"87
Sant",649643
CRM_A,CRM_A_O_ORG_0328_833,Srinivas-Grewal Clinic,Clinic,86/30 kaul zila,Muzaffarnagar,OH,64388,US,2026-02-08T21:02:32,Srinivas-Grewal Clinic,"86/30
Kaul Zila",64388
CRM_B,CRM_B_O_ORG_0328_956,Srinivas-Grewal Clnc,Clinic,86/30 kaul zila,Muzaffarnagar,OH,64388,US,2025-12-13T14:22:51,Srinivas-Grewal Clnc,"86/30
Kaul Zila",64388
CRM_A,CRM_A_O_ORG_0329_421,Sura Plc Clinic,Clinic,h.no. 702 sule marg,Madanapalle,FL,99129,US,2025-12-19T09:03:57,Sura PLC Clinic,"H.No. 702, Sule Marg",99129
CRM_B,CRM_B_O_ORG_0329_767,Sura Plc Clinic,Clinic,h.no. 702 sule marg,Madanapalle,FL,99129,US,2025-12-15T01:19:02,Sura PLC Clinic,"H.No. 702, Sule Marg",99129
CRM_A,CRM_A_O_ORG_0330_274,"Rajan, Bobal And Minhas Diagnostic Center",Diagnostic Center,18/51 sharaf road,Bhusawal,WA,59482,US,2025-12-15T14:16:34,"Rajan, Bobal and Minhas Diagnostic Center","18/51
Sharaf Road",59482
CRM_A,CRM_A_O_ORG_0330_732,"Rajan, Bobal And Minhas Diagnostic Center",Diagnostic Center,18/51 sharaf road,Bhusawal,WA,59482,US,2025-12-11T16:38:01,"Rajan, Bobal and Minhas Diagnostic Center","18/51
Sharaf Road",59482
CRM_A,CRM_A_O_ORG_0331_621,Sagar Ltd Diagnostic Center,Diagnostic Center,849 doctor path,Bhopal,GA,29731,US,2025-11-13T03:28:32,Sagar Ltd Diagnostic Center,"849, Doctor Path",29731-4214
CRM_B,CRM_B_O_ORG_0331_134,Sagar Ltd Diagnostic Center,Diagnostic Center,849 doctor path,Bhopal,GA,29731,US,2025-10-21T21:59:07,Sagar Ltd Diagnostic Center,"849, Doctor Path",29731-4214
CRM_A,CRM_A_O_ORG_0332_909,Varma-Gour Hospital,Hospital,79/56 mohanty zila,Hyderabad,NY,16267,US,2026-01-03T12:37:22,Varma-Gour Hospital,"79/56, Mohanty Zila",16267
CRM_B,CRM_B_O_ORG_0332_296,Varma-Gour Hosp,Hospital,79/56 mohanty zila,Hyderabad,NY,16267,US,2026-01-24T05:13:30,Varma-Gour Hosp,"79/56, Mohanty Zila",16267
CRM_A,CRM_A_O_ORG_0333_484,"Rai, Raja And Boase Pharmacy",Pharmacy,29/32 seth path,Motihari,GA,56835,US,2026-01-21T11:40:38,"Rai, Raja and Boase Pharmacy","29/32
Seth Path",56835
CRM_B,CRM_B_O_ORG_0333_763,"Rai, Raja And Boase Pharmacy",Pharmacy,29/32 seth path,Motihari,GA,56835,US,2026-01-27T06:19:21,"Rai, Raja and Boase Pharmacy","29/32
Seth Path",56835
CRM_A,CRM_A_O_ORG_0334_260,"Nayak, Bassi And Sampath Pharmacy",Pharmacy,034 bobal chowk,Udaipur,NJ,60872,US,2025-11-28T17:19:55,"Nayak, Bassi and Sampath Pharmacy","034, Bobal Chowk",60872
CRM_B,CRM_B_O_ORG_0334_538,"Nayak, Bassi And Sampath Pharmacy",Pharmacy,034 bobal chowk,Udaipur,NJ,60872,US,2025-11-25T09:36:38,"Nayak, Bassi and Sampath Pharmacy","034, Bobal Chowk",60872
CRM_A,CRM_A_O_ORG_0335_700,Devan Group Lab,Lab,h.no. 238 narayanan path,Kolhapur,NC,76773,US,2026-02-02T17:49:36,Devan Group Lab,"H.No. 238, Narayanan Path",76773
CRM_B,CRM_B_O_ORG_0335_402,Devan Group Lab,Lab,h.no. 238 narayanan path,Kolhapur,NC,76773,US,2025-12-31T21:47:14,Devan Group Lab,H.No. 238 Narayanan Path,76773
CRM_A,CRM_A_O_ORG_0336_313,"Dube, Banik And Shetty Diagnostic Center",Diagnostic Center,303 prabhu ganj,Korba,TX,74998,US,2025-11-11T23:35:48,"Dube, Banik and Shetty Diagnostic Center","303, Prabhu Ganj",74998
CRM_B,CRM_B_O_ORG_0336_780,"Dube, Banik And Shetty Diagnostic Center",Diagnostic Center,303 prabhu ganj,Korba,TX,74998,US,2025-12-13T23:48:37,"Dube, Banik and Shetty Diagnostic Center","303, Prabhu Ganj",74998
CRM_A,CRM_A_O_ORG_0337_611,Zachariah Plc Lab,Lab,h.no. 113 tank,Latur,OH,99671,US,2025-11-16T01:29:45,Zachariah PLC Lab,"H.No. 113
Tank",99671
CRM_B,CRM_B_O_ORG_0337_378,Zachariah Plc Lab,Lab,h.no. 113 tank,Latur,OH,99671,US,2025-12-07T22:50:31,Zachariah PLC Lab,H.No. 113 Tank,99671
CRM_A,CRM_A_O_ORG_0338_970,"Shankar, Dugar And Sarna Diagnostic Center",Diagnostic Center,78 korpal street,Chennai,GA,28132,US,2025-11-08T18:26:37,"Shankar, Dugar and Sarna Diagnostic Center","78
Korpal Street",28132
